label,ax,ay,az,gx,gy,gz
0,-2620,-15856,3024,1803,589,-804
0,-3240,-15688,2564,1063,1704,-581
0,-4160,-15036,6076,-2329,1083,-532
0,-2156,-16236,1344,-1284,1497,2031
0,-4488,-14576,3224,-335,930,717
0,-3348,-15876,2708,399,-15,-1689
0,-3984,-15724,3356,-816,40,-1009
0,-2144,-16768,1596,1230,-379,-1012
0,-3380,-15636,3672,-1735,-316,1079
0,-1872,-15908,3368,-1382,1417,2125
0,-3940,-16088,1372,-2782,697,2027
0,-4600,-16452,2540,1583,2775,789
0,-4752,-15832,2492,808,1002,1279
0,-4364,-15508,2916,929,1995,1225
0,-4332,-15640,2212,-202,570,11
0,-4960,-15020,3180,856,2173,548
0,-4888,-15176,2892,-172,767,-115
0,-4756,-15104,2912,1483,2546,425
0,-4572,-15184,3204,-737,-404,-36
0,-6060,-14444,2944,-290,826,782
0,-4540,-15332,3020,-565,-1463,-337
0,-5212,-14356,3100,-1362,-449,-222
0,-5424,-14908,3936,-983,-3128,-1239
0,-5116,-15240,2804,-3184,-2970,-1827
0,-4324,-17532,2164,-1290,-4689,-7799
0,-2236,-15376,2500,-2989,-10387,-9763
0,-404,-18020,1064,-939,-10814,-11899
0,5892,-15244,156,232,-8217,-6448
0,6136,-13820,1360,1194,7767,5337
0,1632,-15976,2540,-2791,5435,8180
0,-1024,-16056,2172,1202,2667,715
0,1312,-16116,304,-557,-1794,-2358
0,2224,-16224,436,357,-2278,-3183
0,1868,-16308,2012,-2694,-3004,-3418
0,3872,-15448,324,-4507,-2212,-860
0,5352,-15320,-2716,-2261,6631,1633
0,2324,-16896,-2424,-2257,15239,12724
0,-1044,-17060,-28,1000,7795,10544
0,-3200,-15652,-592,8283,2630,8928
0,-4644,-15492,1936,6861,3940,6595
0,-6060,-16136,3256,1737,1602,3231
0,-6616,-15620,2952,2183,4567,2399
0,-7448,-14920,4260,-1154,-1550,-39
0,-5968,-15404,2852,-818,-1476,470
0,-6276,-14620,3300,179,898,-76
0,-6408,-14808,3140,1561,3582,3180
0,-7340,-13636,3988,788,-1186,-1301
0,-7340,-14268,4456,4034,2555,624
0,-6120,-13828,4328,139,-1682,-2033
0,-6740,-13880,4944,837,481,-289
0,-5760,-13924,4508,-1093,-397,-479
0,-6760,-14436,4876,-292,318,268
0,-6824,-13812,4880,1251,1051,347
0,-7444,-13616,4648,1060,2781,1073
0,-6132,-13704,4552,-1386,2544,500
0,-6756,-14480,3008,-1525,1389,734
0,-6688,-14628,4780,-3637,-3244,-2595
0,-7132,-14012,4504,67,2336,-195
0,-6240,-15460,2660,-2071,28,-1149
0,-6764,-14024,3808,-555,-168,-1071
0,-5556,-15308,3936,743,-1844,-1480
0,-5648,-14488,4256,872,-272,-1278
0,-4948,-14828,5056,966,-987,-1346
0,-4688,-14796,3820,60,-1040,-2213
0,-3060,-14996,2772,6280,997,-2118
0,-3820,-13152,6440,4745,2600,-7945
0,-2040,-15068,6612,3113,506,-2495
0,-496,-11892,7816,2044,-395,-3168
0,-1796,-13612,9480,-112,1737,169
0,-2236,-14204,6304,837,-3390,-3152
0,-1108,-14732,10080,1831,-335,-5939
0,3068,-12580,6652,-169,-10286,-5438
0,1560,-13912,8612,-888,7509,835
0,2364,-14104,8548,1176,295,-629
0,640,-13536,9524,-2472,1140,1492
0,1488,-14364,7928,-694,1906,376
0,700,-13960,8156,-2518,1393,1030
0,1088,-14132,8108,525,1716,146
0,1060,-14312,7596,-1368,-123,440
0,444,-13752,8780,369,1245,608
0,728,-14496,7052,-1511,-277,-731
0,-332,-14460,8800,-790,1183,505
0,680,-15024,6720,-1189,388,-269
0,836,-14576,8104,-15,915,294
0,156,-14592,7224,-904,-439,241
0,-172,-14332,8156,-635,691,47
0,884,-14464,7152,306,198,-195
0,-40,-14504,7924,-1426,-158,105
0,572,-14920,7220,659,1297,-517
0,-4,-14672,7636,-1416,270,624
0,728,-14812,7288,767,878,331
0,-880,-14604,8128,-2025,-3272,-389
0,-428,-15244,9356,171,1354,-2517
0,1904,-13784,6168,-1965,-14014,-6783
0,3624,-14864,7096,499,-3274,-5480
0,5140,-13632,5744,496,-8182,-5976
0,7008,-13888,5704,1667,-4296,-6581
0,8904,-12268,5136,764,-6532,-5179
0,9612,-12196,5860,2167,-1186,-5041
0,11324,-11164,4564,823,-2921,-2081
0,11960,-11088,4336,1618,-5645,-4266
0,11700,-10676,3596,840,-2747,-3451
0,12076,-9404,3228,-2225,17159,-8268
0,9728,-10820,5716,-3615,19644,-10261
0,9224,-6708,13728,11185,-4697,-7276
0,12248,-2324,10236,7944,144,-380
0,10484,-3452,12096,7759,816,2435
0,14800,-2728,9324,9443,-7122,1052
0,12688,-176,13596,2236,399,6732
0,13436,-792,13668,783,942,6931
0,12680,-3704,12916,-4489,2608,7414
0,10564,-3908,16136,-540,2183,-2163
0,11368,-1668,15460,-2514,-2225,-18407
0,14768,6360,10908,-4958,-3724,-14001
0,12812,3320,7676,-6850,-13065,-12249
0,15296,2396,6316,-5153,-1740,-6882
0,15664,1400,8052,-3540,-5604,-3852
0,13820,4340,7836,-12116,-3195,-2652
0,14984,4,6588,-10593,-3665,-3778
0,11484,1708,6828,135,-7168,-10807
0,22112,8020,2876,2053,-16248,-1711
0,15580,5020,2096,510,-916,333
0,14448,5652,4820,-663,3334,935
0,15068,5160,5096,-180,888,954
0,15112,5108,5600,-1879,-423,2129
0,17908,5500,2908,-8029,2052,8258
0,15968,1780,5260,-10355,7230,12462
0,19676,-156,5088,-3519,1060,9606
0,10536,-6812,7740,-9071,6082,20011
0,9112,-12736,5708,-7003,11240,10622
0,4540,-11716,7780,-6794,8569,11033
0,7220,-10720,2536,3893,-3517,-1128
0,11804,-10460,7232,3980,5077,-7839
0,11032,-11304,7420,-304,8529,6109
0,10104,-14212,7136,-6956,7794,-642
0,6584,-15556,6224,-1544,-208,-2718
0,8392,-14588,5116,-1642,-2944,-694
0,9108,-12240,6072,-853,-2251,1483
0,9000,-12644,6380,-1898,-3684,3748
0,8968,-13220,5540,-867,-2461,1620
0,8728,-13052,5392,133,306,-230
0,8064,-12900,5620,-1041,-847,562
0,8380,-13060,5076,58,-331,1324
0,8140,-13544,5268,-1834,-224,692
0,9008,-14092,4868,-1204,-966,-107
0,8604,-13576,4496,-89,-496,-1660
0,8712,-13480,4532,-283,-139,-1330
0,10088,-12924,4420,-591,-1407,-4278
0,11328,-12588,4012,419,-2025,-10300
0,11504,-8512,5968,1040,228,-6798
0,13196,-8204,2980,-1137,-6415,4779
0,14164,-9232,616,11410,637,3603
0,8352,-11536,5348,20223,-4604,-7080
0,10016,-7344,6644,26704,-11112,-25052
0,11524,11552,18936,4024,8415,-10126
0,18840,3408,1476,-4162,-11207,3095
0,14696,908,6876,195,2551,780
0,16292,1404,5180,-806,2477,3915
0,17924,-3988,11192,-3409,5767,5604
0,16492,1336,8176,6852,-16694,658
0,15400,1768,5448,7622,-9159,2329
0,12944,-4,4432,7705,-10347,10003
0,13124,-4084,1756,-3305,-2394,9384
0,16256,-4520,-2824,-4528,-1959,5952
0,16256,-5004,-1556,-2829,16576,-3945
0,14548,-3788,4584,-1622,104,364
0,15548,-5212,1820,1850,-12551,1906
0,17204,-4584,-1988,1546,-15655,3505
0,16948,-3512,-2540,-697,-820,-3442
0,15508,-4912,-2264,-1401,-11670,-2669
0,16624,-3708,-5936,-1067,-13722,4067
0,12404,-4352,-7084,2551,-9573,1754
0,10340,-5132,-9040,2080,-16714,5248
0,9404,-8276,-14536,3298,-20568,19
0,7580,-9224,-12296,2661,5526,2746
0,4656,-8744,-11136,2613,-5474,518
0,3928,-9108,-14100,4427,-14891,-3917
0,4440,-9104,-14716,4753,-2721,-4728
0,4708,-9044,-15084,1040,-6361,-1789
0,3036,-8872,-11204,1484,167,-587
0,4188,-8628,-14928,-2769,3013,2024
0,6772,-7472,-16968,-3739,5660,291
0,5504,-7496,-13872,-2868,3565,2593
0,4284,-7940,-11916,665,10884,2106
0,6368,-8528,-11880,-1018,16749,2347
0,9216,-8504,-13060,-24,5311,2036
0,7964,-8040,-9464,-816,1863,1777
0,9592,-8208,-11808,-3403,3583,2049
0,9888,-8104,-12464,-2905,-3800,1051
0,8396,-7840,-13624,219,3084,-209
0,9144,-8388,-11908,-1001,3032,128
0,9008,-7552,-11804,-576,3228,1097
0,9252,-7660,-11716,-4535,445,3046
0,8044,-7736,-12700,-1513,666,2023
0,7868,-7600,-12260,-519,-250,862
0,7732,-7512,-12780,2735,-3477,-1115
0,8712,-7264,-13372,1734,-1996,-4543
0,9152,-7180,-11348,-1957,3610,954
0,9192,-7016,-13884,-860,1658,2750
0,9540,-7468,-12112,-292,465,-275
0,7416,-7212,-12432,1065,-4708,-3294
0,8292,-8008,-12364,-445,-1933,-1547
0,8688,-6916,-12924,-702,995,-373
0,9020,-7304,-13000,318,1551,45
0,8636,-7464,-13376,-422,-406,361
0,7964,-7384,-12264,548,387,-321
0,7152,-8008,-11676,1524,705,-1470
0,8752,-7568,-13008,522,-1401,-937
0,8276,-7228,-12536,-583,1951,-173
0,8924,-7472,-13588,1905,2783,-260
0,8516,-6572,-11692,-1570,-339,-234
0,8648,-6216,-10880,-7581,2221,2066
0,9112,-7452,-15756,2982,3812,2523
0,8952,-6932,-16124,3508,-1173,-1314
0,7280,-4428,-11628,-1804,4028,71
0,7760,-7096,-12456,5068,2382,-191
0,8536,-6596,-12952,2531,4466,-2115
0,6588,-6860,-11572,-4978,7248,3507
0,8052,-5088,-9992,3992,3252,2929
0,9900,-6916,-11328,702,-4767,-2077
0,8504,-7680,-12184,-210,-1967,-1087
0,8408,-7436,-12356,452,-1009,-1067
0,8568,-7264,-12964,770,-3942,-1027
0,8052,-7632,-12400,1143,-729,-152
0,7524,-7592,-12532,-286,-451,-49
0,7844,-7376,-13436,-450,97,-718
0,8288,-7244,-13584,-555,-747,12
0,8112,-7648,-13020,34,878,-1362
0,8448,-6924,-11924,587,3058,-619
0,8036,-8364,-12232,792,2904,-1613
0,8768,-7592,-12256,-766,-899,2
0,9392,-7536,-13516,-1410,-1068,430
0,8548,-7036,-13540,-1363,-2077,151
0,8288,-7228,-13104,-1315,-792,213
0,8040,-7148,-12740,-1748,86,222
0,8008,-7116,-12924,-1344,39,73
0,7856,-6636,-13420,-455,157,173
0,8088,-6532,-13416,-635,111,-237
0,7340,-6712,-13168,-714,1104,-82
0,8320,-6356,-13968,-557,262,-47
0,8160,-6188,-13724,-517,-279,-200
0,7816,-6344,-13368,-362,-137,-178
0,8012,-6204,-13428,406,-397,-430
0,8064,-6468,-13544,-36,229,-626
0,7632,-6852,-12192,-273,-1086,-474
0,7648,-6532,-13632,-313,858,155
0,8324,-6060,-13768,-434,400,66
0,8212,-6408,-13720,-233,-23,-77
0,7884,-6284,-13656,-208,65,16
0,7996,-6380,-13304,-908,790,265
0,8176,-6492,-13904,27,993,32
0,7236,-7056,-12768,145,560,-157
0,8028,-6744,-12712,-1384,-1062,-517
0,7472,-6452,-13532,-504,-409,554
0,6684,-5932,-13184,1217,-1303,-1512
0,7556,-5892,-14788,471,274,-296
0,7460,-6468,-13760,1048,115,-957
0,8096,-6320,-13992,475,5035,-1706
0,8148,-6556,-13004,1499,3794,-1154
0,9128,-6396,-12828,915,424,-771
0,9096,-6420,-12672,-408,240,-165
0,9276,-6396,-13340,98,376,-476
0,9248,-7436,-12572,-1358,-322,-36
0,8328,-7236,-11180,996,1191,-936
0,8156,-6172,-12188,2102,-1753,-638
0,9216,-6652,-14048,1325,606,-148
0,8936,-6764,-13324,375,572,117
0,8748,-7048,-12520,-277,-1065,321
0,8604,-7476,-12128,-1330,1101,194
0,8364,-7260,-11756,-1794,3106,44
0,8484,-6668,-11860,1465,959,-696
0,10244,-6644,-14004,611,-4993,309
0,8716,-7408,-13436,71,-1358,-495
0,8336,-7408,-12720,607,-1764,147
0,7884,-7448,-12604,797,-1069,-103
0,7480,-7820,-12480,796,-1249,-656
0,7596,-8040,-12868,451,516,-416
0,7656,-7748,-12356,215,748,-597
0,7976,-7776,-13004,-194,571,-185
0,7808,-8368,-12456,-25,971,-276
0,7132,-7668,-11088,222,1103,-294
0,8116,-8004,-12892,-380,2933,-307
0,8748,-7560,-12952,-255,119,103
0,7336,-8264,-11320,834,1888,-339
0,8144,-7552,-11168,-931,2484,-28
0,9652,-7496,-14372,384,-2217,-849
0,9584,-6992,-12864,-1184,779,-197
0,7484,-7388,-10464,996,-4032,-68
0,8276,-7424,-12332,466,-702,-15
0,7924,-7756,-12900,-595,1018,-596
0,7988,-7420,-12288,-350,-619,318
0,7740,-7848,-13260,-570,1962,739
0,7892,-7444,-12600,-622,1726,202
0,7688,-6820,-11480,145,-2428,-67
0,7892,-7564,-12756,-198,-409,0
0,7696,-7128,-13404,-133,186,-230
0,7956,-7540,-13492,-366,533,-315
0,8420,-7020,-13564,51,845,-353
0,8792,-7444,-12744,119,1203,-566
0,7860,-7808,-13472,1605,2085,-3856
0,9600,-6380,-12880,105,-907,-2626
0,9324,-7296,-11548,-525,1597,-985
0,10376,-7816,-13388,149,-1638,-548
0,9092,-6396,-12372,104,2049,-128
0,9528,-6572,-12084,-82,-2527,349
0,9400,-8004,-12004,40,160,555
0,9280,-7020,-12424,-334,-452,576
0,9240,-6884,-12240,46,437,103
0,9068,-7572,-12060,-491,-68,-168
0,9496,-7392,-11956,-215,1237,-393
0,9452,-7692,-12320,-375,-547,-100
0,9168,-6960,-12088,-175,671,-263
0,9696,-7176,-12664,-341,489,-388
0,9312,-6792,-12004,-212,1346,-243
0,9656,-7216,-11996,-448,319,-106
0,8536,-7348,-11080,417,-1003,477
0,9080,-7096,-11888,-207,640,110
0,9316,-7244,-12100,-420,594,57
0,9044,-7424,-12024,-284,466,137
0,9092,-7104,-12084,-205,198,-19
0,9164,-7144,-11800,-500,257,43
0,9204,-7436,-11560,-125,415,132
0,8996,-7104,-12276,-280,506,153
0,9200,-7284,-12616,-436,97,-16
0,9932,-6820,-12724,-1161,1029,-209
0,9040,-6588,-11248,-1669,-1939,1301
0,9336,-7084,-13100,74,1954,336
0,9068,-6972,-11868,-23,96,6
0,8300,-7412,-11596,430,-608,-1718
0,8688,-6688,-12944,-614,175,-2371
0,8728,-6784,-12896,-1184,-154,-6918
0,7920,-5904,-13728,2377,-5918,-12280
0,15000,-3292,-14176,-709,-2192,3043
0,10332,-2708,-11864,2344,5299,-2812
0,21792,1424,-20148,-11737,22083,8059
0,10812,-4188,-9136,-15205,30769,20446
0,10612,-8636,-5440,469,21535,5406
0,11040,-6436,3776,4859,18523,-656
0,10976,-6372,7568,2913,6402,-1915
0,11768,-5012,9236,3776,6102,-4092
0,15416,-2560,9592,191,13969,-7268
0,13240,-6576,8824,-1254,-4222,1199
0,13788,-6156,8560,735,805,1280
0,12984,-6172,7820,-1114,-273,600
0,13620,-5472,8504,-202,-472,717
0,13488,-6876,7480,-870,-2022,691
0,14736,-6036,5508,-1535,756,1177
0,13648,-6960,8032,-977,-53,1186
0,13620,-7108,6908,-716,323,825
0,13444,-6952,7184,-577,759,244
0,13476,-7012,7480,-254,526,-17
0,13344,-6884,7012,-387,-173,183
0,13476,-7188,7356,-144,150,-187
0,13580,-6728,7092,32,-212,-292
0,13500,-7272,6788,-318,1,84
0,13712,-7680,6632,296,77,-279
0,13800,-5688,9432,-727,2577,-1857
0,13004,-5812,7840,-1033,3002,-4150
0,12820,-3220,9572,44,528,8522
0,11552,-10524,6728,6230,567,8877
0,12420,-8236,8948,-3016,4167,-9146
0,10824,-9336,7120,-9689,7935,-2459
0,11780,-9416,7320,-1475,225,1337
0,10416,-8020,9336,-1138,236,1076
0,11788,-7816,7836,-167,-601,-1151
0,12024,-7796,7636,642,799,1137
0,11856,-7200,7948,-37,800,978
0,11720,-8308,8336,20,-112,-435
0,11652,-8324,8700,-808,308,684
0,11824,-8176,7864,-422,193,-304
0,12000,-8896,7776,-360,-333,-664
0,11364,-6324,9080,1707,2317,-254
0,11860,-8176,7756,324,2198,2094
0,11476,-8596,7804,-80,1212,189
0,11756,-10592,7688,-871,-1642,-1005
0,11648,-9940,8352,1902,1122,-2776
0,11540,-8724,8120,-459,-1437,-893
0,13072,-4908,11704,-518,-425,414
0,12304,-8220,7696,-1751,-2807,3242
0,12160,-8436,7720,-118,-432,1760
0,12112,-8772,7580,-133,-131,714
0,12156,-8928,7276,-235,128,517
0,11864,-9112,7292,-208,-575,694
0,12004,-9048,7256,-75,451,651
0,12252,-9052,7768,-57,-210,844
0,12016,-9136,6924,-259,240,-83
0,11884,-9384,7172,-271,415,-409
0,11608,-9236,7224,-634,203,-1216
0,11844,-8460,7240,-256,178,-135
0,11836,-9164,7168,-115,-462,-1131
0,12088,-8408,7716,277,-672,-2151
0,12288,-7776,7528,8,66,-835
0,12232,-8620,7540,-112,76,-322
0,12428,-8944,7032,-50,126,-743
0,12280,-8664,7476,-276,-15,545
0,12576,-7948,7164,-205,669,225
0,12528,-8276,7656,-645,157,725
0,12436,-8516,7012,-735,545,905
0,11928,-10104,7436,-631,341,327
0,11548,-9612,7644,-2700,2094,2345
0,13572,-11296,8600,1225,-1877,-1292
0,14184,-9524,7524,961,-1672,2347
0,9304,-9544,9392,-130,6861,270
0,6944,-11520,8740,-91,-425,-4036
0,14248,-7812,8532,-247,-2,-6993
0,8780,-7632,8136,-2018,-203,855
0,11348,-6840,8128,989,2016,-5316
0,13040,-2668,9528,3176,-1549,-1150
0,15292,-3728,9684,3799,-2500,7074
0,12232,-7968,8464,-354,-1872,1949
0,11788,-8432,7156,45,-1014,-568
0,12844,-7816,7408,1322,2052,3314
0,12920,-8536,7644,290,244,1547
0,12596,-8448,7776,90,-1883,-181
0,11740,-8756,8364,-4910,2315,-1901
0,14880,-2960,11976,1326,-588,-2434
0,12816,-9968,5584,-2614,-1177,558
0,12356,-7548,6740,-1044,868,1560
0,12940,-8840,7444,252,387,78
0,12624,-8080,6876,-869,-620,45
0,11616,-5288,8056,1809,3663,-2795
0,12768,-7320,6988,-2040,318,-3691
0,12900,-8852,8364,607,2360,-629
0,12908,-9896,9420,-1411,681,2183
0,15064,-3548,5880,2963,595,1318
0,13316,-7972,6876,-2270,-536,2364
0,12468,-8928,5612,1182,1337,-3554
0,11948,-9092,7424,-944,-1345,2301
0,12320,-9132,7220,-248,907,776
0,12200,-9008,8104,-746,-1,-90
0,12524,-8428,8140,-206,287,-266
0,12260,-8520,7244,-531,10,-1077
0,12036,-8812,7796,-25,399,-149
0,12076,-8380,7404,-110,246,710
0,12364,-10196,6256,3064,2307,-6132
0,12356,688,13552,708,2859,-2189
0,12740,-7516,5996,-2232,-742,2969
0,11696,-8308,9680,156,-49,-438
0,12328,-7904,8208,-3102,649,-598
0,14492,-7528,6148,1078,-407,1996
0,11960,-8752,8244,407,415,445
0,12272,-8340,7592,-344,-376,-444
0,12848,-10032,7608,-113,-1233,-223
0,13836,-6076,9688,-695,-1373,-950
0,12972,-10508,6148,-634,-1051,872
0,12628,-8992,7556,-321,-100,-812
0,12896,-10060,6632,1399,609,-2006
0,12892,-7344,7820,760,752,-2420
0,12096,-7292,7904,-352,-524,70
0,13192,-7776,7460,239,-927,-342
0,13156,-6388,6888,-1070,1801,3706
0,12776,-9944,7444,-2321,44,-622
0,13524,-4308,8688,1497,-714,464
0,12544,-7064,7344,425,-623,-634
0,13200,-8008,9164,301,118,-532
0,13332,-8180,8700,-1300,-4869,-1495
0,14504,-8464,6836,-5251,-6575,-2101
0,12316,-5032,1588,-2719,655,-2597
0,14472,-6488,6404,-1948,4203,-6795
0,15776,-4784,9076,-3385,-288,-6714
0,17084,-3148,-192,-405,-5066,-8622
0,15440,-2480,3500,3495,2583,-2445
0,15672,-660,6024,2286,2609,-624
0,14996,-1560,6376,786,925,281
0,14540,-1488,6468,-750,569,380
0,15492,-2628,6960,2225,3276,-967
0,15324,-1280,5556,147,661,84
0,15788,-1464,6204,611,425,1949
0,15436,-2796,7244,-792,-140,2432
0,15632,-1524,6220,-1667,-688,-1220
0,15264,-1516,7364,-1753,630,189
0,15236,-1996,7120,-105,548,-47
0,15208,-2112,6824,-386,320,-73
0,15248,-1900,6688,905,-910,78
0,17512,2384,8556,-316,1050,-1615
0,20136,1848,6652,-2977,-4369,10513
0,16272,-4844,4044,3616,-4964,13486
0,16064,-6236,5076,11493,6565,12037
0,10696,-5996,10472,7532,4781,1767
0,14900,-7400,7200,4629,1328,1009
0,13276,-5420,8588,5485,774,-8143
0,7696,-3368,15084,4519,-12354,-3797
0,13320,-2592,6216,2788,-950,-11091
0,17324,1480,7028,153,2603,-5840
0,14332,1212,7512,739,-2107,1327
0,10992,-1192,12112,-7073,-3540,13022
0,15888,-4868,2624,-15273,-7374,16374
0,10552,-5992,6520,900,5799,8380
0,9804,-7704,-1604,-10998,-22015,3149
0,14948,-5332,-3760,4797,-32768,-22241
0,14764,-7740,-11788,12827,-32768,2516
0,4152,-6236,-7828,5395,-8108,-1540
0,10572,-7000,-16364,568,-6646,618
0,6356,-6428,-15676,-2909,-3206,-3513
0,4684,-6108,-13552,-3115,-1049,1899
0,3324,-4496,-17916,-2127,-660,984
0,6936,-2700,-16348,-2970,17083,-828
0,9912,-6520,-9032,-4929,-5353,-1678
0,10808,-7060,-12396,-4523,-10047,-2997
0,7456,-4212,-14504,-1937,-7587,1362
0,7060,-3316,-15668,-250,-1818,797
0,9356,-3512,-15764,1231,637,-374
0,4496,-4400,-14264,2532,-9836,648
0,7448,-3812,-12820,-5020,2001,7467
0,4268,-6740,-18976,-276,-3679,4081
0,6676,-4036,-18704,1964,10250,5755
0,6852,-3424,-15484,1655,3646,1131
0,6368,-4852,-13984,-393,220,-732
0,6080,-5216,-14124,-323,1907,-1327
0,7804,-5268,-14368,-875,66,808
0,7932,-4488,-15156,157,-354,-2300
0,8636,-2648,-15144,-953,1602,-1401
0,7980,-4692,-14672,-277,-1102,1561
0,7928,-4380,-14508,-1795,2660,3598
0,8232,-4504,-14128,-12,1782,1665
0,8488,-4972,-13420,-1136,2042,2275
0,10012,-3120,-18948,-1451,9451,714
0,8752,-4328,-13804,-747,-919,-3216
0,8268,-5024,-13648,1367,-397,-3200
0,8692,-3748,-12660,-1081,1945,-2408
0,9716,-4176,-15508,-1531,-2053,1468
0,9392,-4952,-13096,-89,-125,1210
0,8164,-4992,-13404,-2809,-2845,-1928
0,6592,-4620,-14760,1180,971,-3510
0,9292,-4148,-12972,2260,6265,-7803
0,11148,-2020,-13344,2994,2046,-13111
0,13160,-3212,-11352,530,-429,-2123
0,13832,-1344,-14024,-7930,27827,989
0,11300,-1440,-6616,2698,32767,-3103
0,11524,-2332,10560,-3087,16496,1
0,14152,-688,8052,-6576,-2396,-6109
0,13680,-1540,6508,-6143,1113,-11147
0,14236,-932,3224,3686,2377,-18594
0,17808,6364,4176,12144,-24958,-5504
0,13920,6052,2364,-781,-4311,1550
0,15088,5808,5140,-944,3073,1475
0,16764,4356,4248,-2964,-5159,17109
0,13992,-2536,1496,-1487,-7615,13090
0,15028,-3292,3372,5219,-7849,4057
0,16192,-2212,-5572,6537,-4192,1100
0,18908,-2112,-4068,731,-11734,8483
0,15612,-2292,-8908,211,-14023,6070
0,10352,-4232,-8524,-3833,-7137,4683
0,13032,-5104,-10324,-3416,-5834,6636
0,11516,-5164,-10512,-1823,2373,5540
0,10608,-6328,-10324,-1859,5110,4682
0,10860,-6468,-10568,-1823,-2150,1108
0,11192,-7208,-10848,-429,-2440,-896
0,12820,-5832,-11764,1069,-6004,-2309
0,11424,-6464,-11052,3727,-624,-2292
0,10552,-6084,-11492,1762,1251,-1415
0,12572,-6996,-12840,564,1009,361
0,10420,-6024,-9888,2448,297,-449
0,9640,-6404,-10768,-413,3636,-327
0,11652,-5708,-12356,-6483,1673,3710
0,10488,-6300,-12280,-5140,5536,6382
0,12136,-7276,-13676,1253,4631,3656
0,11424,-6552,-11372,2712,38,-1047
0,11344,-6784,-12064,1555,-2038,-1141
0,10756,-7448,-10636,1397,398,-254
0,14544,-9200,-12464,326,-426,-1880
0,8392,-8980,-4596,3014,-4746,698
0,10360,-8380,-8940,918,461,323
0,11044,-8312,-9708,425,-18,-704
0,11448,-8104,-10152,888,-952,-636
0,10748,-8740,-7568,1386,2274,1301
0,11176,-8412,-9736,-164,3505,-523
0,12152,-9220,-8584,918,-520,-944
0,11560,-8464,-8688,1024,845,-439
0,11564,-8308,-8800,220,643,-34
0,11932,-8996,-8012,633,2902,180
0,11856,-9052,-7456,-701,-1472,-56
0,11084,-8760,-8816,-90,-226,-353
0,12076,-8928,-8064,-35,-225,-234
0,12380,-8580,-8444,-548,-22,307
0,11672,-8324,-8868,-39,-165,-281
0,11628,-8636,-8844,344,-1772,-429
0,11780,-8564,-8588,-112,-1776,-420
0,11552,-8940,-8764,-323,104,-406
0,12208,-8864,-8224,-57,2223,7
0,11816,-8596,-8756,-318,-1684,-494
0,11296,-9004,-8440,198,-492,39
0,11760,-8696,-8464,93,-7,223
0,11604,-8736,-8740,-102,-206,-38
0,11568,-8880,-8872,80,-91,-365
0,11280,-8676,-8712,-348,-90,156
0,11136,-8508,-9192,-316,366,3
0,11432,-8840,-8616,21,377,-92
0,11532,-8668,-9060,-324,245,167
0,11540,-8788,-8816,36,500,34
0,11436,-8968,-8616,-38,1033,23
0,11064,-8548,-8356,-180,233,-89
0,11476,-8696,-8724,-745,-1220,-162
0,11120,-8960,-8916,-1140,-1073,-128
0,10912,-8916,-9476,-1171,-927,-67
0,10564,-8564,-9668,-1481,-1131,171
0,10620,-8496,-10472,-751,-782,156
0,10520,-8408,-9868,-1486,-2,-93
0,10728,-7864,-10868,-3839,660,16
0,9864,-8068,-10784,-2906,-1016,340
0,9464,-7800,-9584,477,-4561,-1831
0,10096,-7888,-12376,239,-1296,-647
0,7960,-6720,-10720,272,3817,-127
0,10608,-7636,-11196,1953,1128,344
0,10612,-5956,-13440,175,-465,-744
0,9564,-7656,-11140,-1649,1809,-297
0,9660,-7460,-11568,-4382,1861,1232
0,9260,-7376,-10464,1193,2335,442
0,9800,-7744,-11400,-274,-489,-21
0,9252,-7952,-11592,355,-1511,40
0,9664,-7972,-11676,-99,369,92
0,9568,-7864,-11852,936,1549,995
0,8792,-7864,-11204,-36,-96,964
0,8636,-8080,-11180,-459,882,252
0,9408,-8404,-11140,-687,741,275
0,9388,-8036,-11520,-783,830,819
0,9552,-7992,-11744,-710,767,640
0,9372,-8268,-6592,-1086,-615,435
0,9516,-7788,-12208,-1438,-1598,-400
0,9608,-8272,-11712,-843,141,-309
0,8960,-8360,-11268,-90,1094,466
0,9012,-7944,-11404,-269,1375,123
0,9228,-7560,-11540,-1024,237,-366
0,10004,-7672,-12524,-859,-89,-695
0,9560,-7888,-11508,519,3,79
0,9180,-7320,-11596,-72,897,257
0,9812,-8140,-11952,8,164,240
0,9344,-7384,-11696,184,471,-95
0,9560,-8024,-11672,-227,63,-387
0,9636,-7892,-11108,287,2005,234
0,9540,-7844,-11340,-1074,-564,234
0,9324,-8168,-11848,-533,228,250
0,9184,-7276,-11832,-806,-60,-3
0,9772,-7916,-12484,-205,-111,-687
0,9456,-7972,-11592,617,851,359
0,8980,-7444,-11116,-492,286,-598
0,9868,-8108,-11776,-432,-179,-482
0,9224,-7368,-11696,105,173,130
0,9296,-7792,-11744,-360,-403,-300
0,9564,-7588,-11648,277,766,226
0,9072,-7560,-11244,-125,913,-306
0,9668,-8096,-11824,-717,-850,-242
0,9132,-7524,-11404,157,1182,824
0,8916,-7608,-11508,-565,757,-582
0,10264,-8104,-11996,-421,-43,-343
0,9572,-7316,-11264,-410,740,235
0,9776,-7412,-12024,-1578,-942,-461
0,9540,-7388,-12272,-407,625,1027
0,8920,-7612,-12124,-217,785,421
